,"('Date', '')","('Close', 'AAPL')","('Close', 'ADBE')","('Close', 'AMD')","('Close', 'AMZN')","('Close', 'ASML')","('Close', 'AVGO')","('Close', 'EBAY')","('Close', 'GOOG')","('Close', 'GOOGL')","('Close', 'INTC')","('Close', 'META')","('Close', 'MSFT')","('Close', 'NFLX')","('Close', 'NVDA')","('Close', 'PLTR')","('Close', 'PYPL')","('Close', 'QCOM')","('Close', 'TSLA')","('High', 'AAPL')","('High', 'ADBE')","('High', 'AMD')","('High', 'AMZN')","('High', 'ASML')","('High', 'AVGO')","('High', 'EBAY')","('High', 'GOOG')","('High', 'GOOGL')","('High', 'INTC')","('High', 'META')","('High', 'MSFT')","('High', 'NFLX')","('High', 'NVDA')","('High', 'PLTR')","('High', 'PYPL')","('High', 'QCOM')","('High', 'TSLA')","('Low', 'AAPL')","('Low', 'ADBE')","('Low', 'AMD')","('Low', 'AMZN')","('Low', 'ASML')","('Low', 'AVGO')","('Low', 'EBAY')","('Low', 'GOOG')","('Low', 'GOOGL')","('Low', 'INTC')","('Low', 'META')","('Low', 'MSFT')","('Low', 'NFLX')","('Low', 'NVDA')","('Low', 'PLTR')","('Low', 'PYPL')","('Low', 'QCOM')","('Low', 'TSLA')","('Open', 'AAPL')","('Open', 'ADBE')","('Open', 'AMD')","('Open', 'AMZN')","('Open', 'ASML')","('Open', 'AVGO')","('Open', 'EBAY')","('Open', 'GOOG')","('Open', 'GOOGL')","('Open', 'INTC')","('Open', 'META')","('Open', 'MSFT')","('Open', 'NFLX')","('Open', 'NVDA')","('Open', 'PLTR')","('Open', 'PYPL')","('Open', 'QCOM')","('Open', 'TSLA')","('Volume', 'AAPL')","('Volume', 'ADBE')","('Volume', 'AMD')","('Volume', 'AMZN')","('Volume', 'ASML')","('Volume', 'AVGO')","('Volume', 'EBAY')","('Volume', 'GOOG')","('Volume', 'GOOGL')","('Volume', 'INTC')","('Volume', 'META')","('Volume', 'MSFT')","('Volume', 'NFLX')","('Volume', 'NVDA')","('Volume', 'PLTR')","('Volume', 'PYPL')","('Volume', 'QCOM')","('Volume', 'TSLA')"
397,2021-07-30,142.9285430908203,621.6300048828125,106.19000244140625,166.37950134277344,741.6776733398438,44.75354766845703,63.85692596435547,134.73687744140625,134.2398681640625,49.15994644165039,354.9441223144531,276.1172790527344,517.5700073242188,19.46080780029297,21.709999084472656,275.5299987792969,138.87619018554688,229.06666564941406,143.38909834548167,622.7999877929688,106.97000122070312,168.40699768066406,743.5736283635673,44.840213138067824,67.47058637347425,135.28526107848452,134.8157833421163,49.32466731210547,359.3572874788406,277.81327158417014,519.7899780273438,19.591549824382348,22.4060001373291,280.5,139.44170793621885,232.50999450683594,141.21371414962817,617.2899780273438,101.37999725341797,165.3489990234375,732.0528957132611,44.216025501312124,63.735224965990106,134.33153454009465,133.77007463180635,48.729841558697196,351.59692306533964,275.1481404633425,510.9599914550781,19.225269993262977,21.709999084472656,274.2099914550781,137.54119653503747,223.0,141.4782919442919,619.030029296875,101.5999984741211,167.3975067138672,735.9028421879597,44.43638039770657,67.46122256052413,135.02584770330904,134.54725604869535,49.095888713238345,352.6528869047466,276.3692645502203,512.6900024414062,19.37996517600055,21.850000381469727,280.2449951171875,138.3199381158087,223.9199981689453,70440600,1403400,125632000,199312000,488200,11548000,11995300,23954000,25576000,16465700,15976200,20944800,2537100,183497000,15889200.0,11693300,8404800,88969200
398,2021-08-02,142.5953826904297,618.75,108.62999725341797,166.57400512695312,744.4924926757812,44.687164306640625,64.2500991821289,135.5026397705078,134.367431640625,49.12334442138672,350.6106872558594,276.0299987792969,515.1500244140625,19.71131706237793,22.100000381469727,270.989990234375,138.00474548339844,236.55667114257812,143.99663576121543,627.5999755859375,110.33000183105469,167.9459991455078,750.4801626570563,45.60178208065664,64.9335144518845,135.53351942023926,134.8476853716803,49.84628568155878,358.0323184807113,277.91980086313254,519.8499755859375,19.921904233138225,22.3700008392334,276.885009765625,141.17534856632068,242.31333923339844,142.3308048906137,612.9299926757812,103.83000183105469,165.85000610351562,743.2929749321133,44.57929408653014,63.26711342185683,134.18735826436847,133.3107609250977,48.995228955712605,349.40526995023885,274.98331277295944,510.510009765625,19.323079030267465,21.479999542236328,270.42999267578125,137.4021508180599,232.8000030517578,143.41849700972153,625.8699951171875,105.93000030517578,167.65499877929688,745.6145498061848,45.0900755816715,64.4186120471033,134.99944287857656,134.62898048624183,49.40703116029699,356.7372777143854,277.52245058070406,519.0,19.661415755310717,21.90999984741211,276.885009765625,139.06161317770585,233.3333282470703,62880000,1466800,115581900,67078000,499900,15619000,6785100,20140000,21634000,18098100,13180400,16267400,2096600,217444000,21372900.0,10082800,10823800,100847400
399,2021-08-03,144.3983612060547,621.280029296875,112.55999755859375,168.31199645996094,754.0496215820312,44.88170623779297,63.669673919677734,135.79208374023438,135.14010620117188,49.47108459472656,349.90338134765625,278.2590026855469,510.82000732421875,19.776187896728516,22.239999771118164,273.5,137.1610565185547,236.5800018310547,145.06468739775013,624.7000122070312,114.8499984741211,169.5500030517578,754.9395331174354,44.97113968768655,64.39053017086682,135.84738126630893,135.24172755796863,49.56259463628998,352.42375246795694,278.36562328511246,515.6300048828125,20.182390274194812,22.270000457763672,274.5400085449219,138.6721967447703,240.88333129882812,142.2621670430232,614.0,107.66000366210938,164.98849487304688,742.4224990359979,44.25198262460293,63.323284366901746,133.703093118145,132.83795068538504,48.738990298681955,346.37687435499447,275.23529571822814,505.3699951171875,19.182352134817574,21.709999084472656,269.57000732421875,135.87241989282347,233.6699981689453,142.87951009577253,620.22998046875,108.1500015258789,167.03599548339844,745.3438035388706,44.76184614109156,64.36244588273529,135.51308742363608,134.64688381400205,49.31551333500757,351.38773197367317,276.6114852101518,514.3900146484375,19.70133404155252,22.030000686645508,272.05999755859375,138.0510567744181,239.6666717529297,64786600,1067300,157723100,83146000,533700,11135000,5997800,19064000,20762000,16375900,12406100,17879000,2579400,301811000,17040100.0,8323000,6223400,64860900
400,2021-08-04,143.9966278076172,625.6799926757812,118.7699966430664,167.73599243164062,769.4783325195312,44.974830627441406,63.66031265258789,135.54148864746094,134.63742065429688,49.32466506958008,357.5541687011719,277.6677551269531,517.3499755859375,20.23429298400879,22.299999237060547,275.5,137.41139221191406,236.97332763671875,144.81974208144462,627.0800170898438,122.48999786376953,169.44400024414062,772.4673564680479,45.17582729890267,64.31563654348429,136.04915551401385,135.15952999689696,49.818824167594194,359.1082297993869,278.7144112187719,517.97998046875,20.27820743319043,22.540000915527344,276.0929870605469,138.319923963188,241.63333129882812,143.34009511643663,617.6199951171875,114.16000366210938,167.2779998779297,762.0493737738441,44.625397203646706,63.39818309622933,134.93017502950667,134.00122294773328,49.14164150063059,350.17236328392784,275.865142955367,510.3699951171875,19.789165436412826,22.06999969482422,270.6700134277344,136.58629401874077,236.30999755859375,144.3102036940969,622.469970703125,114.36000061035156,168.96749877929688,766.1217838494329,45.04213785257184,63.585416452915524,135.76169048119218,134.86061057740247,49.644953697078506,351.0789039914609,277.38669680825086,513.0,19.95084880982489,22.200000762939453,274.0710144042969,137.22597958966497,237.0,56368300,1306800,225368700,43678000,629700,12123000,6715600,16528000,19676000,17612700,14180600,16191300,2039400,231309000,15537400.0,6616900,5556400,51007800
401,2021-08-05,144.1044464111328,632.0800170898438,112.3499984741211,168.79949951171875,768.772216796875,44.962852478027344,62.98627471923828,136.44972229003906,135.7593536376953,49.635986328125,361.5887451171875,280.5848693847656,524.8900146484375,20.596574783325195,22.520000457763672,280.6700134277344,136.1227569580078,238.2100067138672,144.86876909682545,632.469970703125,117.68000030517578,169.4499969482422,779.3062724146538,45.217323567654724,63.547982052885615,136.45968101399026,135.85750855812594,49.75572526508348,362.51519877306265,280.69148996173595,525.4099731445312,20.692387405838115,22.770000457763672,280.9599914550781,136.7160858436849,240.31666564941406,143.23233386196435,623.0,111.58999633789062,167.04600524902344,764.4870261208708,44.70653841445364,61.39476941682145,135.1145234809615,134.3589280063779,49.350459611584206,355.54183676708993,277.2704334405897,514.02001953125,20.302152561657856,22.020000457763672,275.82000732421875,134.02756742491476,237.1366729736328,144.02605242386636,626.989990234375,116.62999725341797,167.81100463867188,779.1805169670864,45.217323567654724,63.37946913854179,135.54148666569031,135.1904169466429,49.72809455408135,358.2714305681252,278.0263600222219,517.1300048828125,20.45984401090933,22.219999313354492,277.1000061035156,136.50286203294627,238.6666717529297,46397700,1158200,137860900,48670000,723700,8372000,9926200,11866000,17870000,15310000,10247200,13900200,2556700,211435000,18575200.0,7354200,7169200,38758800
402,2021-08-06,143.41744995117188,631.3800048828125,110.11000061035156,167.2469940185547,757.6770629882812,44.75631332397461,61.31049728393555,136.5453643798828,135.2482147216797,49.66360855102539,362.1266784667969,280.5267333984375,520.5499877929688,20.326107025146484,21.81999969482422,279.5400085449219,135.61288452148438,233.03334045410156,144.36938030633664,631.8400268554688,116.26000213623047,168.75,761.459231379796,45.00433041272054,62.98626228392794,136.58925878372372,135.97957231042835,49.857034035690226,363.7604216653109,280.5655072074138,526.8400268554688,20.529707909280674,22.690000534057617,282.3699951171875,137.42068267000775,238.77667236328125,142.9169565067693,625.1699829101562,109.69999694824219,166.45199584960938,754.4075398589933,44.6272348442183,61.10453630234505,135.55940514875198,134.72163543333963,49.4886082219723,360.02469222796736,278.7435226702853,519.3900146484375,20.170412455351233,21.790000915527344,276.8699951171875,135.27913608282785,232.5433349609375,143.62354429564462,629.27001953125,110.55000305175781,168.75,758.8571566772589,44.723122217340816,62.967541804917374,135.80702006421888,135.55063102381257,49.608347138465966,360.02469222796736,279.6060698594421,524.0,20.483798484544437,22.639999389648438,280.0,135.4738285662437,237.3000030517578,54126800,1127700,143899000,52752000,556900,9964000,8888300,13560000,20488000,19256000,8925000,16589300,1919800,178497000,24200700.0,6086300,5733300,46869000
403,2021-08-09,143.368408203125,629.219970703125,107.58000183105469,167.093505859375,762.9004516601562,44.687164306640625,61.17942810058594,137.50791931152344,136.41847229003906,49.783355712890625,360.2339172363281,279.431640625,519.969970703125,20.255250930786133,22.93000030517578,278.1499938964844,136.20620727539062,237.9199981689453,143.96704478811583,634.97998046875,112.33000183105469,167.74400329589844,766.3537663446536,44.88539298207744,62.087524830886366,137.8262791970647,136.68850476469765,50.114938297441356,364.38806212405956,282.5522672188977,522.6699829101562,20.467833100877428,23.280000686645508,281.1000061035156,136.9478720102579,239.67666625976562,142.8090348226229,626.9199829101562,107.05999755859375,166.42599487304688,759.9211109252775,44.34787078646331,60.917298558333094,135.9403097008043,134.85065410304122,49.58072464399704,359.3772044670222,278.92769934256637,517.989990234375,20.103548206771237,21.799999237060547,277.4599914550781,135.1215284359045,235.0433349609375,143.47635955368153,634.97998046875,111.30999755859375,167.1804962158203,764.390092507544,44.85404484801012,61.54453812622301,136.45869550230054,135.45148814200485,49.81098993731621,362.3757599624865,280.80783006175807,521.1500244140625,20.405954257996985,21.850000381469727,280.2200012207031,136.08568268897722,236.72332763671875,48908700,1118900,115749900,42964000,477100,5952000,7186400,12374000,17760000,14670100,7798900,16117600,1367800,146443000,35611100.0,3823000,4966600,44145900
404,2021-08-10,142.88754272460938,621.739990234375,106.4800033569336,166.03399658203125,763.4906616210938,44.46404266357422,63.01435089111328,137.60208129882812,136.3128662109375,49.68204116821289,359.75579833984375,277.60003662109375,515.8400268554688,19.896955490112305,22.920000076293945,274.3699951171875,135.23277282714844,236.663330078125,144.9582349617114,633.2999877929688,109.16999816894531,167.89999389648438,770.987339385015,44.8503566065257,63.267123801291184,138.05545412505845,137.27487874765453,50.09651942181475,362.71449782694697,280.3233134627436,520.7899780273438,20.3899874565726,23.520000457763672,280.489990234375,136.74391348254804,238.8633270263672,142.59312859632232,620.5999755859375,104.36000061035156,165.75,758.209169007928,44.05559897200158,61.17943669508012,136.73520095205765,135.871959635437,49.2859845607233,357.67375505654144,276.3983143353152,512.969970703125,19.796151565943244,22.780000686645508,272.5,132.01581318844902,233.9600067138672,143.71189030419347,630.47998046875,107.9000015258789,167.25050354003906,769.5847823903097,44.79964670258103,61.188800506474394,137.58514386536555,136.8459222607176,49.958362346327284,360.4531163918129,279.8871893038026,520.0,20.282199176211822,23.010000228881836,278.94000244140625,136.57704634434788,237.99667358398438,69023100,1540100,113012300,48252000,589500,9319000,7358900,16034000,19414000,16215700,7469900,18616600,1960500,179238000,25947900.0,6264100,4197100,40296900
405,2021-08-11,143.14268493652344,626.030029296875,107.68000030517578,164.60549926757812,763.4229736328125,44.582984924316406,63.67904281616211,137.196533203125,135.78677368164062,49.86624526977539,358.5902099609375,278.0942687988281,512.4000244140625,19.660419464111328,22.350000381469727,276.4100036621094,135.98367309570312,235.94000244140625,143.98666406649497,627.4199829101562,109.79000091552734,166.88499450683594,767.4083587423077,44.80610783414066,63.866283343820314,138.3506352597222,137.18519250849718,50.068879827494456,360.9810709890379,279.7514871404294,519.5700073242188,20.009734379597827,23.190000534057617,278.2349853515625,136.08565215068873,238.39332580566406,142.81883091257257,621.6500244140625,105.62000274658203,163.88949584960938,755.8779417072991,44.23631595523212,62.6773292063021,136.85825588143885,135.77929347351906,49.58992765424791,356.448397589961,277.03788194241645,509.7699890136719,19.3919471916125,22.09000015258789,273.1300048828125,133.86993827061474,234.73666381835938,143.32914770557306,623.760009765625,107.5999984741211,166.57249450683594,765.2802576761068,44.69915557189116,62.930102133016725,137.7879141507768,136.68601024578308,49.976771613272554,360.72208105861324,278.3462246650516,517.0,20.003745612647673,23.06999969482422,277.4419860839844,135.40888977455234,237.57000732421875,48493500,1328300,91788300,58944000,421300,9816000,10104400,15204000,15352000,18590800,8400300,13955900,1673900,185925000,34679000.0,5785900,6216000,29401800
406,2021-08-12,146.11624145507812,634.3499755859375,106.5,165.1750030517578,755.5393676757812,44.6484489440918,64.49351501464844,137.89402770996094,136.69847106933594,49.31360626220703,361.26995849609375,280.865966796875,510.7200012207031,19.866012573242188,24.889999389648438,274.5899963378906,136.41941833496094,240.75,146.27326431640063,636.6400146484375,108.44000244140625,165.72549438476562,762.9199725005295,44.71667766216856,64.63394360729181,137.92242907874316,136.80409100682985,49.90308473380756,361.6186326795175,281.0210324731041,513.0,19.98976833789531,25.760000228881836,276.80499267578125,137.20743969433892,240.93333435058594,143.12305867466128,624.0399780273438,105.86000061035156,163.48350524902344,753.0824132738782,43.95418946803409,62.12497798887887,136.2893047612884,134.93636501556526,49.05570679570517,355.75103200835963,277.50305573152406,507.20001220703125,19.58157095773098,23.584999084472656,273.05999755859375,135.7148446831723,233.13333129882812,143.46654431198874,626.0,107.38999938964844,164.5,762.9199725005295,44.465896060795956,62.883282389660216,137.21995132614933,135.4843663149795,49.89387215630633,357.08595949934704,277.784114118174,511.8599853515625,19.831081280362753,24.450000762939453,274.25,136.98493605089556,235.44667053222656,72282600,1163100,60578700,46282000,764600,8702000,10677700,14646000,16506000,15070100,7170700,14561300,1685700,151652000,189287200.0,4509100,5777700,52377300
407,2021-08-13,146.3223419189453,637.3099975585938,110.55000305175781,164.69850158691406,763.1715087890625,44.82362747192383,69.29611206054688,137.9104766845703,137.2300262451172,49.26756286621094,361.7979736328125,283.812255859375,515.9199829101562,20.148460388183594,24.899999618530273,274.9100036621094,137.8007354736328,239.05667114257812,146.6560042822418,638.4299926757812,111.70999908447266,165.30349731445312,763.7809208803853,45.08270595819123,69.4178201574985,138.1775073231991,137.358573315832,49.33203686615766,363.27235269169927,283.86070096093624,521.4400024414062,20.174410440365634,25.100000381469727,276.80999755859375,138.4218754146027,243.3000030517578,145.5078026382922,632.3499755859375,106.56999969482422,164.14999389648438,751.157435308798,44.45021779246191,64.21264912213682,137.51091139486098,136.53804618875844,48.871506287355636,360.1044609315055,280.3717959513692,511.510009765625,19.812120528310967,24.309999465942383,274.6099853515625,136.21542745558017,238.1133270263672,146.19475896699817,634.489990234375,107.16999816894531,165.2834930419922,753.6724852679399,44.496320271324734,64.2594610275019,137.8621426641751,136.75425764856152,49.276771931816405,361.58878126412577,280.54626338367063,512.6400146484375,19.866015619081058,25.0,276.1700134277344,136.2803296407625,241.23666381835938,59375000,932800,100135700,41134000,454700,8582000,17907600,12580000,15948000,15281100,7195700,18249000,2177700,183063000,52395100.0,4097200,5764000,50194500
408,2021-08-16,148.30467224121094,636.9400024414062,107.4800033569336,164.94949340820312,761.6139526367188,45.00617980957031,70.44762420654297,138.4186553955078,137.80992126464844,49.24913787841797,365.16510009765625,285.5080871582031,517.9199829101562,19.910926818847656,24.5,278.2799987792969,137.3279571533203,228.72332763671875,148.37337534872952,638.02001953125,111.58000183105469,165.0,765.1156213675459,45.07717298356871,71.66466243189305,138.4928821035337,137.86273882965997,49.26755952194794,365.55363059494124,285.72129872098003,523.3800048828125,20.247266666197447,24.899999618530273,279.19000244140625,138.20867770893764,236.5,143.74130641918998,628.1900024414062,105.87000274658203,160.55650329589844,754.2527140479987,44.66135381179221,68.81867117495462,135.6782576375021,134.81029711193796,48.81623803938691,356.02004071672485,281.0694181446876,512.2999877929688,19.414898595152216,23.770000457763672,273.55999755859375,136.02077483972107,225.46665954589844,145.77273511641434,637.030029296875,110.19999694824219,164.14999389648438,762.0783030762392,44.70100236519741,69.01526833889679,137.5059344800016,137.02825475056147,49.02808166962764,361.1404652915466,284.141598902553,515.239990234375,20.095563946017467,24.899999618530273,273.7300109863281,137.57825782488737,235.02333068847656,103296000,1105500,73325400,66394000,426000,9188000,12691700,18040000,22384000,17690300,11222100,22507600,2032800,210876000,45907300.0,5283700,4410800,68032200
409,2021-08-17,147.3920135498047,635.010009765625,107.55999755859375,162.09800720214844,751.1766967773438,44.134891510009766,68.19143676757812,136.80894470214844,136.1678924560547,48.53071212768555,357.0859375,284.0350036621094,518.9099731445312,19.419891357421875,23.969999313354492,271.1000061035156,133.8792266845703,221.90333557128906,148.85424577061949,637.0,108.69999694824219,164.02450561523438,757.7834621175768,44.82915437943277,69.97018251749897,138.22186726304287,137.7661028735175,48.982033650167054,363.28226862430495,284.3742079389231,520.7899780273438,19.73128057421348,24.59000015258789,275.5450134277344,136.28035332427308,224.86000061035156,146.3125001875388,630.219970703125,105.3499984741211,161.28399658203125,745.21807375595,43.75042051880884,68.02293100445002,136.29778085304406,135.59048725024795,48.09781576393299,353.71879516151245,282.09672730974523,514.2000122070312,19.229265449412885,23.739999771118164,269.0799865722656,133.10048520348985,216.27999877929688,147.43126177455844,636.5499877929688,106.63999938964844,163.875,756.2067369611801,44.77106554460215,69.31485851923671,137.69624425806404,137.25246188470885,48.97282107080258,361.5986974550612,283.3663255302338,515.469970703125,19.64644605828641,23.899999618530273,275.25,136.233996633383,224.22000122070312,92229700,1346300,74053900,67758000,483600,16499000,9422600,21272000,21716000,22014900,12328700,20075300,2309800,204585000,35348300.0,7966100,7256800,71163900
410,2021-08-18,143.63339233398438,626.77001953125,103.44000244140625,160.06100463867188,747.2012939453125,43.23870849609375,68.18206787109375,136.0810546875,134.9597625732422,48.0701789855957,354.0973815917969,282.2969665527344,521.8699951171875,19.00271224975586,25.280000686645508,268.8399963378906,131.8118438720703,229.663330078125,147.91216847248862,637.1400146484375,108.06999969482422,162.7050018310547,759.7086498976323,43.9864456370011,69.40846276612889,137.7988813903473,136.60928520906825,48.843870473339166,358.4905730103954,286.26832663173434,526.3800048828125,19.595548800384616,25.940000534057617,272.7699890136719,134.11100576383052,231.92333984375,143.42729793250948,626.0499877929688,103.2699966430664,160.0,746.79503882337,43.18154467241082,67.74206163295284,135.93258607465833,134.83272067135763,47.996495922442186,353.79850497189017,281.85028818269654,518.6500244140625,18.962789673550887,23.68000030517578,268.4800109863281,131.62643124107726,223.11666870117188,147.00930937577087,632.7999877929688,107.3499984741211,162.09950256347656,750.8480255420316,43.94680061020272,68.32249645768047,136.62458816834763,136.00696124700988,48.447813907377075,354.89432510865527,283.5689657375722,520.0,19.461810454433806,24.06999969482422,271.010009765625,133.35079558685894,223.25,86326000,1386500,79387900,56086000,452500,15616000,6536400,14934000,19258000,15061700,10042400,21813000,2582000,285913000,92065600.0,4830900,6546500,61048200
411,2021-08-19,143.96705627441406,637.6599731445312,103.69999694824219,159.3874969482422,755.9650268554688,43.659149169921875,68.18206787109375,136.42330932617188,135.18992614746094,48.300453186035156,353.7685852050781,288.1617431640625,543.7100219726562,19.759227752685547,24.15999984741211,270.5799865722656,130.35630798339844,224.49000549316406,145.2428409806357,642.5499877929688,106.18000030517578,161.64999389648438,758.3833101065118,43.87120720610982,68.8561193727143,136.95987927786123,135.8599977332164,48.5122968628757,356.2092738853384,288.8414504972894,548.3900146484375,20.454863244132355,25.639999389648438,272.010009765625,131.13504933075419,228.85000610351562,141.80804406555308,623.6300048828125,101.9800033569336,159.1230010986328,736.3285786650232,42.65694079631642,67.46120445977941,134.8713904769232,133.76509850399083,47.50834342141963,349.66426873825037,280.26759054859315,521.8699951171875,18.725255461376637,24.139999389648438,266.6029968261719,128.82663646923012,222.52999877929688,142.32816925758922,624.8800048828125,103.31999969482422,159.7010040283203,736.9669794656464,42.99715584447287,67.74206163295284,134.98248726185403,133.94992958578757,47.94123984210683,350.0129428927795,280.3161283728074,522.739990234375,19.455822256217672,25.010000228881836,267.19000244140625,130.39338484209816,226.07000732421875,86960300,1693700,71117500,75658000,514000,14044000,5607100,18296000,21782000,22999400,12004500,29850500,7497300,766555000,67605600.0,5119900,8661000,42940500
412,2021-08-20,145.4292755126953,647.3400268554688,104.6500015258789,159.99749755859375,762.4169311523438,43.81035232543945,68.67823028564453,137.9413604736328,136.93310546875,47.904388427734375,358.0024719238281,295.5316467285156,546.8800048828125,20.77522850036621,24.010000228881836,272.9599914550781,131.72840881347656,226.75332641601562,145.73349792725946,652.0,105.9800033569336,160.3905029296875,765.0286886697734,43.908086199973205,69.12759311058706,138.11823045669166,137.0571522442763,48.245183579889876,358.62010775194295,296.9687281617422,551.3900146484375,20.82413231277957,24.479999542236328,273.93499755859375,131.886010255334,230.7100067138672,144.04553971626808,634.530029296875,103.98999786376953,158.78799438476562,752.579372178143,43.37424990572813,68.16332794196734,135.97841230610953,134.7614735004852,47.360962213657935,351.9655346855885,289.4143978901869,539.0999755859375,19.893958576601463,23.65999984741211,269.5400085449219,130.06894668773785,224.56666564941406,144.69324774538592,639.8400268554688,104.31999969482422,160.19349670410156,759.4182837686999,43.59368686290516,68.24758793570238,136.59220420983914,135.5087644810794,48.04254900439951,353.25063431594106,291.02625108853647,545.0900268554688,19.951843634128345,24.219999313354492,269.5400085449219,130.3563383844236,227.61666870117188,60549600,1434000,55227600,67168000,507700,10007000,5398700,15564000,31194000,25728300,8697700,40817600,3776400,675741000,52062300.0,4179500,6141000,44525700
413,2021-08-23,146.92095947265625,656.8599853515625,108.7699966430664,163.2935028076172,785.0906982421875,44.4815673828125,68.52845001220703,140.59432983398438,139.5356903076172,49.0280876159668,361.9673156738281,295.81329345703125,553.3300170898438,21.914993286132812,24.81999969482422,276.9800109863281,133.62892150878906,235.43333435058594,147.39201304068925,658.5,109.0199966430664,164.0449981689453,785.9419385419093,44.82639339595252,68.78122289553795,141.66797149700866,140.36567418925966,49.313617854957734,364.29840740049667,296.54153890110683,555.5499877929688,21.953916459169548,24.93000030517578,278.2900085449219,134.06464897164685,237.3766632080078,145.13485827480818,645.52001953125,104.86000061035156,160.50050354003906,768.5980207552684,43.859222586224426,67.19907463522716,138.25120174037346,137.11047591549757,48.337291710871995,357.73348860413626,293.0945223187689,543.739990234375,20.908968131694554,23.899999618530273,273.0199890136719,131.96945936540934,226.9166717529297,145.54703201865243,645.8699951171875,105.30000305175781,160.59500122070312,769.043006061067,43.91730791299262,68.72505431812867,138.5008540253959,137.47116792714942,48.43860900579038,358.072191121538,294.4539078879001,545.97998046875,20.92992690976148,24.020000457763672,275.75,132.2475712386573,228.47999572753906,60131800,1652400,68835300,65362000,724300,15707000,5044700,21090000,28454000,23976300,10942000,22830200,2602000,575807000,35705300.0,5507500,6936900,60794700
414,2021-08-24,146.8326416015625,657.239990234375,107.6500015258789,165.28900146484375,779.2771606445312,44.387516021728516,68.19143676757812,141.888671875,140.7512664794922,49.56229782104492,364.1191101074219,293.8421325683594,553.4099731445312,21.75031089782715,25.100000381469727,279.510009765625,133.9256134033203,236.163330078125,148.04954634761012,660.0,109.61000061035156,165.77450561523438,781.3085537566974,44.53595626626414,69.27741041326517,142.49550024137457,141.5668067613832,49.70966745283045,366.5597687178801,296.7842425325187,555.3099975585938,21.915986100671418,25.350000381469727,279.5799865722656,134.97320129272472,238.4066619873047,146.37139629315473,653.4000244140625,107.27999877929688,163.72900390625,775.378919210608,44.27042039179547,67.98548289847848,140.8474150933012,139.83159623375502,49.101767282519,360.46306242696073,293.24012116674726,549.27001953125,21.492816849799606,24.760000228881836,276.5090026855469,133.35081577034254,234.2133331298828,146.66581042238676,659.1400146484375,109.44999694824219,164.0,779.7511346586699,44.47694946653486,68.83740409621942,141.03673727254795,140.10360516690898,49.33203255178196,362.2761439557223,296.1725117107585,551.47998046875,21.71039024015127,25.0,278.92999267578125,134.0461238513635,236.89332580566406,48606400,866400,51239300,51036000,453800,9429000,6132300,15126000,19268000,20348800,9235100,18175800,2109500,297299000,37227400.0,3542600,7066800,39249300
415,2021-08-25,145.59609985351562,656.7999877929688,108.30000305175781,164.95899963378906,781.4633178710938,44.57007598876953,69.42717742919922,142.43820190429688,141.56581115722656,49.56229782104492,366.9881286621094,293.2497253417969,547.5800170898438,22.169492721557617,24.350000381469727,277.69000244140625,133.37860107421875,237.06666564941406,147.519592250737,661.0599975585938,109.91000366210938,166.0500030517578,786.7835405235857,44.83376541500137,69.73611169103735,142.79990884601634,141.6759161710867,49.9491417868935,369.4487000406662,295.75487526808433,552.8400268554688,22.42598932810224,25.190000534057617,279.8299865722656,134.8248393386668,238.99000549316406,145.04653487560168,651.6400146484375,107.44999694824219,164.3074951171875,778.6871336829115,44.40043097276555,68.06971086887634,141.92953156204524,140.86536264941796,49.48861124836757,364.0094862538255,291.70584939628526,545.4500122070312,21.67945517617645,24.06999969482422,276.7699890136719,133.00777582808,234.6666717529297,147.0190838087262,658.6099853515625,108.12999725341797,165.49349975585938,781.9953283283204,44.40043097276555,68.20077562056362,142.37144044229225,141.11345621696415,49.81098473347722,364.2087373264639,295.47327888586136,550.1599731445312,21.694425187857046,25.1200008392334,279.8160095214844,133.92558740947652,235.67666625976562,58991300,1047900,45485500,33606000,471100,10017000,5052500,12838000,15848000,15048400,9684500,20006100,2065600,347701000,54678500.0,4392600,5721600,37936800
416,2021-08-26,144.79139709472656,652.3900146484375,107.2699966430664,165.8000030517578,784.4329223632812,44.78490447998047,70.81272888183594,141.61416625976562,140.92962646484375,48.93598175048828,362.9933776855469,290.41455078125,550.1199951171875,22.0247802734375,24.8700008392334,273.6199951171875,131.99725341796875,233.72000122070312,146.34196428288527,657.9099731445312,109.2300033569336,166.60000610351562,789.1630978010754,45.003416445381355,71.11230651026938,142.62233883187898,141.9030873487792,49.50703870147794,368.03411971381837,293.6576667261367,552.5999755859375,22.29624691762709,25.40999984741211,278.67999267578125,133.27661030706503,238.46665954589844,144.76195717766552,649.3499755859375,106.83999633789062,164.8000030517578,777.8745109160169,44.31099997247908,69.05271120760125,141.58278487580807,140.8464167531898,48.788612101408056,362.74432904619965,290.2786270493372,545.9000244140625,21.747324862557726,24.360000610351562,273.5199890136719,131.29266570766558,232.5399932861328,145.58631977895118,653.5900268554688,108.56999969482422,164.9499969482422,781.8502128033034,44.53227639842601,69.59569074867218,142.10789091153595,141.2380025988611,49.50703870147794,366.97815591510187,292.25943319353655,546.1599731445312,22.156521718943193,24.399999618530273,277.8900146484375,132.7481836704128,236.10333251953125,48597200,1619200,51442500,41976000,450000,10836000,5539700,14922000,20610000,19570000,7888700,17666100,1595500,237940000,46179400.0,3626400,6825100,39642900
