Date,AAPL_Close,GOOG_Close,MSFT_Close,AAPL_High,GOOG_High,MSFT_High,AAPL_Low,GOOG_Low,MSFT_Low,AAPL_Open,GOOG_Open,MSFT_Open,AAPL_Volume,GOOG_Volume,MSFT_Volume
2015-09-21,25.920007705688477,31.584259033203125,38.49958038330078,25.95600541585053,31.636448583864926,38.813791950847545,25.571288899936373,31.112067318812155,38.05444621944289,25.573537469472534,31.53256625501266,38.071902787584364,200888000,35770000,26177200
2015-09-22,25.512805938720703,30.950525283813477,38.31629943847656,25.688290570298054,31.19208941578491,38.447218732712436,25.314821869071476,30.589669403180466,37.801342223680614,25.508305364519874,31.164751762884922,37.86243856022415,201384800,51258000,28085900
2015-09-23,25.71978187561035,30.93412208557129,38.29010772705078,25.809774458036703,31.260681704569595,38.55194960953901,25.490302421065618,30.816819323615118,37.97589613626483,25.564544713836543,30.918714555689675,38.3424774353485,143026800,29418000,17145200
2015-09-24,25.87276840209961,31.1051082611084,38.32502365112305,25.98525869950004,31.180657493296287,38.517042599335824,25.28107005570099,30.439067216100558,37.76642670668634,25.479052361198093,30.649814401655885,37.92353251349672,200878000,44802000,27905600
2015-09-25,25.807531356811523,30.417692184448242,38.351200103759766,26.252993819791985,31.30243444687356,39.040719542550235,25.652294151816385,30.36947871119512,38.19409432455434,26.19674865467389,31.30243444687356,38.82251744137602,224607600,43480000,29384600
2015-09-28,25.29682159423828,29.56873893737793,37.78388977050781,25.776029699414288,30.5486643370461,38.48213607104656,25.29682159423828,29.294867519345104,37.71406347570344,25.614043377533406,30.336675220232028,38.25520727193434,208436000,62554000,27613800
2015-09-29,24.53638458251953,29.57271385192871,37.91480255126953,25.53754931895009,30.07124961738902,38.028268596040824,24.266408539249394,29.336616126376843,37.57440774645606,25.384562436706126,29.68753084990326,37.85370621858508,293461600,46190000,32763600
2015-09-30,24.815359115600586,30.241241455078125,38.63050079345703,25.09433455930551,30.258141199054712,38.66541393077331,24.46213966718258,29.859014865966504,38.10681705171294,24.786110541126295,29.985760101673765,38.298835977452455,265892000,48268000,34958900
2015-10-01,24.653371810913086,30.383895874023438,38.935977935791016,24.662371239885474,30.42365852897966,39.058170562372396,24.142664944639968,29.815275308347665,38.185362281648985,24.53863123709712,30.23875867568864,39.058170562372396,255716400,37352000,28657900
2015-10-02,24.83336067199707,31.1602783203125,39.77389144897461,24.975099563728357,31.181650911352122,39.77389144897461,24.196666810262887,29.978303122504645,38.33375578910091,24.30015769138034,30.1806013708892,38.63924082608973,232079200,53696000,41839000
2015-10-05,24.923349380493164,31.88397789001465,40.69906234741211,25.056088820595715,31.960522560001447,40.92599109834319,24.538632779190944,31.16475188423304,39.887350154908155,24.72086650705366,31.413274623507505,39.93098991514487,208258800,36072000,34369300
2015-10-06,25.042591094970703,32.081302642822266,40.80379104614258,25.139332825717407,32.270679123577196,41.1790989092906,24.696120750353806,31.63843569905158,40.341203678332086,24.889604211847214,31.75325270371842,40.43721313116061,192787200,43326000,27017200
2015-10-07,24.923349380493164,31.9282169342041,40.84743881225586,25.146079683043784,32.33822868462411,41.32748284107771,24.615127072030614,31.420733489784578,40.10555288857667,25.139330540006746,32.270186020962235,41.1092807071132,187062400,41854000,27711500
2015-10-08,24.635379791259766,31.7691593170166,41.414764404296875,24.79061698030944,32.03209604417443,41.47586073354671,24.345154563085437,31.09317715583714,40.58559565512018,24.79061698030944,31.878509930171532,40.637965364262996,247918400,43642000,33772700
2015-10-09,25.224821090698242,31.990341186523438,41.11799240112305,25.260817087858317,32.1086374840028,41.49330017127012,24.633121117353117,31.578190742813078,40.95215672205875,24.74786168395268,31.810907754632716,41.414747304739365,211064400,32974000,28600600
2015-10-12,25.10783576965332,32.14244079589844,41.02199172973633,25.36656381482721,32.23339945367271,41.08308804680363,25.071839764562586,31.761704524773844,40.58558756239871,25.36206495786556,31.91479386915587,41.00453516350287,121868800,25504000,19769100
2015-10-13,25.150583267211914,32.422279357910156,40.92599105834961,25.29906958120137,32.69624747381374,41.13546656858153,24.900854646148584,31.967482274217875,40.63796597746854,24.932351795069557,31.967482274217875,40.63796597746854,132197200,36154000,19987800
2015-10-14,24.79511070251465,32.36560821533203,40.742698669433594,25.089834727151104,32.77467941712136,41.10927661988737,24.64887297522261,32.25079312002018,40.61177607027153,25.038090152495354,32.46750343649098,40.71651548140119,177849600,28310000,24697800
2015-10-15,25.166330337524414,32.8914909362793,41.030723571777344,25.220325201523774,32.96058023092387,41.048180140233214,24.85810629411592,32.52963959513655,40.611775917336416,24.957098308502896,32.53958262881338,41.030723571777344,150694000,37714000,27189400
2015-10-16,24.98184585571289,32.91435241699219,41.467132568359375,25.197827024230406,33.05203422783433,41.493319088807766,24.86710526990286,32.66582967605103,40.93472215191433,25.148331017941146,33.00928904448642,41.03945824520675,156930400,32222000,26450300
2015-10-19,25.137094497680664,33.10820007324219,41.563140869140625,25.141593356458916,33.143986650420615,41.79007294929212,24.772625143846998,32.78412620452421,41.03945708794535,24.927862376927983,32.863651510236714,41.38857849890877,119036800,29546000,29387600
2015-10-20,25.596040725708008,32.321868896484375,41.694053649902344,25.686033304145568,33.03960259066563,41.72896678161807,24.932348678104145,32.01941794731804,41.03944741298018,25.049337828547003,33.00580310836415,41.40602530749683,195871200,49964000,30802200
2015-10-21,25.593793869018555,31.94063949584961,41.196563720703125,26.003258497677987,32.59971999420754,41.88608326582758,25.580293865646503,31.896896976827517,41.11801081898641,25.64778873310942,32.51422963019939,41.82498360493649,167180800,35822000,25144300
2015-10-22,25.985261917114258,32.39692687988281,41.92098617553711,25.985261917114258,32.69565017372902,42.723971630834924,25.670288702098475,32.01022556769004,41.10054748228699,25.722035000555053,32.143929402641035,41.48458197773389,166616400,81420000,56637100
2015-10-23,26.790691375732422,34.8925895690918,46.145389556884766,26.824438810431086,36.2843183657358,47.19276053840761,26.1719946999649,34.867739571532084,45.60424915940651,26.255236426893667,36.16005700146958,45.64788892332401,237467600,133078000,135227100
2015-10-26,25.935758590698242,35.428409576416016,47.349853515625,26.57695284114386,35.74502808001125,47.41094983444648,25.854765452066644,34.85581294016671,45.82243888608871,26.565704843062804,34.87022692615554,45.848622071440865,265335200,54332000,64633300
2015-10-27,25.771526336669922,35.215171813964844,46.861083984375,26.21923721392656,35.47015636680935,47.45459399043394,25.645536043641375,35.0193373065586,46.76507785267426,25.96275948794311,35.159999739911676,47.1229291801951,279537600,44916000,50999900
2015-10-28,26.833433151245117,35.436859130859375,47.11420822143555,26.840184010508903,35.43834944830067,47.11420822143555,26.111245691925166,34.946275449573314,46.136663513542096,26.306979415400257,35.15752131060325,46.730173632852555,342205600,43578000,47000800
2015-10-29,27.116914749145508,35.634185791015625,46.573062896728516,27.1529124734375,35.70078742908653,46.98328396425038,26.60845805054995,35.29072641837315,46.45087023733909,26.70519978900221,35.3150834371814,46.730168695800714,204909200,29120000,30202100
2015-10-30,26.88518524169922,35.33049392700195,45.94465255737305,27.272152199310536,35.687870542568916,47.12294638014264,26.87393552363094,35.2927164644933,45.9271959826467,27.220405899248842,35.575038719693744,46.538162780064134,197461200,38176000,46619800
2015-11-02,27.263147354125977,35.842445373535156,46.46833419799805,27.303643928077424,35.86779593594758,46.573070304204435,26.909927904397215,35.08395351243064,45.92719043534668,27.177655349768763,35.34291604894255,46.12793602620091,128813200,37726000,30285000
2015-11-03,27.57587432861328,35.89463806152344,47.2625732421875,27.782856085589344,36.018398866850056,47.47204538059464,27.155159954277803,35.52483458640881,46.17156281027643,27.17540910249606,35.73061214310214,46.19774599520242,182076000,31308000,36596900
2015-11-04,27.447635650634766,36.19038009643555,47.48077392578125,27.85710031053478,36.43840608550132,47.899721519717616,27.36214363292937,35.88171752660131,47.18401896388889,27.70186313340554,35.886685251479776,47.2887550299981,179544400,34134000,37087800
2015-11-05,27.321102142333984,36.34645080566406,47.463340759277344,27.72102331544472,36.75551826581996,47.74263929292912,27.153904346044666,36.257976012270994,47.13167250200293,27.531229778083773,36.257976012270994,47.55935025450161,158210800,37232000,31468500
2015-11-06,27.35273551940918,36.47121047973633,47.93463897705078,27.522193243292147,36.55322344262063,47.98700868321836,27.25332149359075,36.13570324904205,47.096743655369636,27.364033390526618,36.35887922775692,47.21020968731606,132169200,30232000,32851200
2015-11-09,27.24202537536621,36.030330657958984,47.27130889892578,27.52219501421261,36.51843046410905,47.891002143656564,27.12453543772521,35.758944996626184,46.7476251232801,27.330143259550265,36.29426094012348,47.6117036860455,135485600,41396000,32513100
2015-11-10,26.383432388305664,36.2008171081543,46.7039794921875,26.67715974641705,36.31364512868709,47.24512313766982,26.223012645396853,35.71271731966783,46.49450732512989,26.412806158404482,36.00597612758175,47.19275343115538,236511600,32160000,55283700
2015-11-11,26.23431968688965,36.55272674560547,46.826171875,26.530305343254632,36.83107101379491,47.30621582790265,26.03097003893098,36.29575506999798,46.660336148533766,26.29306552381402,36.40659600480601,46.86981162899119,180872000,27328000,36516300
2015-11-12,26.14620018005371,36.345458984375,46.538150787353516,26.39473785719451,36.672016728130565,47.114204286871384,26.130384193066934,36.21697314613817,46.42468474562263,26.268209961300276,36.33402563326574,46.67780001967602,130102400,36744000,35361100
2015-11-13,25.38251495361328,35.63815689086914,46.11920166015625,26.11231387812985,36.341476650627136,46.51196615435189,25.366698963239916,35.62473645149295,45.84862982426587,26.02871408683425,36.243062623305626,46.31994721730064,183249600,41510000,36848200
2015-11-16,25.798246383666992,36.23262405395508,46.930908203125,25.81180245123472,36.25896436628327,47.03564427916764,25.07974549775184,35.356332753523304,46.12792274146524,25.165603465369564,35.568568322206296,46.32867160400505,152426800,38118000,32165200
2015-11-17,25.687538146972656,36.05071258544922,46.5443000793457,25.99482169704837,36.37603031881822,47.03636528248376,25.603938362794544,35.93773286555853,46.438854662722285,25.965447914703173,36.24903478834398,46.72003573649912,110467600,30218000,31551300
2015-11-18,26.500925064086914,36.7813606262207,47.317543029785156,26.546113094584324,36.85144345316842,47.431773880458564,26.09648581302747,36.135200071330274,46.55308224869325,26.1552316317244,36.1640318300708,46.57065648356166,186698800,33686000,29710000
2015-11-19,26.837587356567383,36.70233917236328,47.3966178894043,27.05675298010782,36.88077529455679,48.02927683650099,26.381181926988305,36.65362513262813,47.256027384709704,26.58001172497497,36.71874024832891,47.44055514557426,173183200,26542000,28149200
2015-11-20,26.955078125,37.60646057128906,47.616294860839844,27.09516208471002,37.67206865944959,47.712951469625786,26.85340244824798,36.93047845584372,46.80790022725258,26.932482380957385,37.10593392217581,47.66901756161644,137148400,44246000,37147600
2015-11-23,26.60486602783203,37.57564163208008,47.616294860839844,27.052235234166435,37.910052893901785,47.853541986421064,26.51222829958286,37.36887054332246,47.229671777638416,26.94829963336525,37.648708890602286,47.66901756161644,129930000,28290000,28235900
2015-11-24,26.860177993774414,37.19292068481445,47.669010162353516,26.96637177520987,37.54080170640193,47.83596032765165,26.4625184478972,36.66356603439599,47.08028851213762,26.509966403127557,37.37781863057856,47.37904038100529,171212800,46662000,24600000
2015-11-25,26.668127059936523,37.186458587646484,47.176944732666016,26.939260457207514,37.37781836600295,47.651438940135584,26.643273122091355,37.082576264942325,47.176944732666016,26.934740619155768,37.18596181520455,47.52842266826021,85553200,22442000,21005100
2015-11-27,26.618423461914062,37.29133987426758,47.38783645629883,26.75399104424228,37.44791043581696,47.51964153206966,26.570975497624552,37.15365804472453,47.264820173281954,26.726877183013954,37.20187152369031,47.27360561409359,52185600,16770000,9009100
2015-11-30,26.7291316986084,36.91059494018555,47.75687789916992,26.979929261873394,37.52344901675692,48.29288020799887,26.604862014535446,36.8444862896799,47.44933723932141,26.659088002215885,37.219257454262724,47.923831416180654,156721200,41952000,56241400
2015-12-01,26.51222801208496,38.12538146972656,48.52133560180664,26.844365465277804,38.22031431413901,48.53012104012325,26.403776021540345,37.1143887696705,47.71293784708307,26.830809397413056,37.134767818399126,47.80959442827254,139409600,42692000,39952800
2015-12-02,26.272729873657227,37.89374923706055,48.51255798339844,26.68620720664941,38.56848750280584,49.17157662297276,26.22754182883538,37.72376206513733,48.38075626664885,26.512229614077143,38.217823072008706,48.60921458684675,133546400,44608000,47274900
2015-12-03,26.028705596923828,37.404659271240234,47.625091552734375,26.387956866531066,38.2225476954694,49.00463727508232,25.80728180391958,37.06120369799279,47.3878443878032,26.333730877768634,38.0741795901,48.758604667869044,166278000,51812000,38627800
2015-12-04,26.89406967163086,38.11394500732422,49.12763595581055,26.943777545428325,38.197448285400014,49.408816935173796,26.008371066661898,37.27841166195656,47.53720331783453,26.04904098851318,37.43249455000269,47.55477754803744,231108000,55146000,43963700
2015-12-07,26.724613189697266,37.93699645996094,49.0397834777832,27.0816045509564,38.20937945825324,49.180374011388224,26.618419404174713,37.53141018163835,48.582863405581186,26.8827747703654,38.16166275630537,49.02220924208973,128336800,36246000,30709800
2015-12-08,26.71331787109375,37.893253326416016,49.022216796875,26.79691591639147,38.01403728072948,49.294609112245176,26.403774457285067,37.4871665306604,48.319264020518226,26.55289636640272,37.67057793797336,48.74103568633229,137238000,36590000,32878000
2015-12-09,26.123605728149414,37.358436584472656,48.310455322265625,26.59130901997083,37.985704699024396,49.09249017327402,26.001595948916012,36.63230316985515,47.897469269824036,26.580011147818134,37.73420132627453,48.65314445006105,185445600,54000000,36373200
2015-12-10,26.247873306274414,37.25156784057617,48.56526565551758,26.42185088144362,37.56917985252971,48.90795470575994,26.09875139422833,36.971733285050085,48.336804054061936,26.218501252459657,37.42006849294491,48.67070766668267,116850800,39768000,31775800
2015-12-11,25.572307586669922,36.72520065307617,47.50205612182617,26.071642948058937,37.065178827945424,48.41589258862609,25.49774575326172,36.619828010274574,47.45811887227894,26.026454898376535,36.83902221976887,48.07320349458343,187544800,44488000,39549500
2015-12-14,25.414138793945312,37.16756820678711,48.45105743408203,25.45932682781177,37.215284904184394,48.51256558192095,24.806349912707372,35.994540629428705,47.16816841923791,25.346355019332627,36.87033523701073,47.7393193371052,257274800,48250000,46768900
2015-12-15,24.96451187133789,36.95036315917969,48.50376510620117,25.48644284294935,37.68002715554894,49.118849745884226,24.932879900187274,36.930981447425644,48.407108517572766,25.29213117798805,37.427530208683066,48.90796233870029,213292400,53324000,39843000
2015-12-16,25.156564712524414,37.68052291870117,49.32094955444336,25.303428427153868,37.80478429881157,49.426391584613526,24.582669368769743,36.753283802560624,48.11713991489564,25.095560686596016,37.278414033118715,48.802521490855966,224954000,39866000,37503300
2015-12-17,24.623340606689453,37.25008010864258,48.943111419677734,25.36217560985274,37.90866385820118,49.900885175240596,24.623340606689453,37.228707516873634,48.79373213937222,25.31020781003621,37.89574019021883,49.523047606866335,179091200,31068000,41280900
2015-12-18,23.956804275512695,36.747066497802734,47.56357192993164,24.745347109680957,37.483688966259976,49.20672409971772,23.907096398068227,36.68941056129638,47.47570076858833,24.607523072875654,37.10493982324197,49.00462545654121,385813200,62974000,84684200
2015-12-21,24.25052833557129,37.16756820678711,48.17864990234375,24.25956628692595,37.27840913090895,48.635566469552415,23.852867095031055,36.781363675830164,47.65143306396655,24.239230465424725,37.08605202406026,48.22258380088979,190362400,30514000,37246300
