Date,MSFT_close_pct,MSFT_open_pct,MSFT_high_pct,MSFT_low_pct,MSFT_volume_pct,MSFT_change_day_pct,MSFT_high_low_pct,MSFT_open_high_pct,MSFT_open_low_pct,MSFT_high_close_pct,MSFT_low_close_pct,MSFT_change_overnight_pct,AAPL_close_pct,AAPL_open_pct,AAPL_high_pct,AAPL_low_pct,AAPL_volume_pct,AAPL_change_day_pct,AAPL_high_low_pct,AAPL_open_high_pct,AAPL_open_low_pct,AAPL_high_close_pct,AAPL_low_close_pct,AAPL_change_overnight_pct,GOOG_close_pct,GOOG_open_pct,GOOG_high_pct,GOOG_low_pct,GOOG_volume_pct,GOOG_change_day_pct,GOOG_high_low_pct,GOOG_open_high_pct,GOOG_open_low_pct,GOOG_high_close_pct,GOOG_low_close_pct,GOOG_change_overnight_pct
2015-07-06,0.0,0.0,0.0,0.0,0.0,1.0097816268000712,1.0120591301500907,0.9883093421062223,1.0002274930912318,1.0020274871328085,0.9900878884262477,0.0,0.0,0.0,0.0,0.0,0.0,1.008484052648317,1.0110533031612214,0.9897805523154454,1.0007208968232693,1.0018254234677268,0.9908730037628659,0.0,0.0,0.0,0.0,0.0,0.0,1.0064677291669253,1.0120423888559686,0.9890528177775273,1.0009633764082957,1.0045710559421575,0.9926175691887205,0.0
2015-07-07,-0.0020273618527724135,0.008644373117188797,0.0002249937357479137,-0.01433437130880666,0.5818268646348876,0.9990978593732591,1.0270083562300294,0.9966284216628495,1.0235457171040918,1.004288994236535,0.977878113789752,0.9988737627495895,-0.0024603058468170014,0.007603617336458424,-0.0006337860303570197,-0.008650402942876223,0.673062393978703,0.9984113356961487,1.019229255452564,0.9979389446445854,1.0171285675372181,1.0036597905604077,0.9847242759086197,0.9991269715078325,0.004131013462287836,0.006987363625781118,0.0017704531869404683,-0.007360410262926775,0.24732526356891849,1.003612852962317,1.0213517302862947,0.9942034987076878,1.015431463661785,1.002209461193436,0.9812579070214205,1.0005162952013233
2015-07-08,-0.0013543864722631582,0.002255225636476066,0.009215510105122116,0.0163895968776524,0.09194528458274553,0.995499618487342,1.0197593179809743,0.9897549469145386,1.0093118296338655,1.014918621663013,0.9952530992042855,1.0031602172235636,-0.0248230323721651,-0.0112002570394939,-0.011969928201888469,-0.00993778793517952,0.29426499782732796,0.9846561406603386,1.0171372487223067,0.9987163347761687,1.0158315850082584,1.0168883062737875,0.9997552518612094,0.9903731133732161,-0.01559945846136579,-0.003976118967109921,-0.006549150723847541,0.0018051166283925557,-0.18814174805910344,0.991900952140539,1.0128344595378667,0.9967784798219507,1.0095715928894418,1.0114234992384332,0.998606919140491,0.9924383472102545
2015-07-09,0.006329241061883595,0.006975883757746271,0.007127096829638191,0.010674723746493031,-0.18502032126959556,0.9948603454248864,1.0161798027124296,0.9896063421491476,1.00561797752809,1.0157232874155862,0.9995507534241235,1.0115281463270094,-0.02039652033937278,-0.005061105435077984,-0.004653428877084309,-0.027093203453823267,0.29349786707394143,0.9694792182005014,1.0405971840994257,0.9983072780218823,1.0388357423755332,1.033230597767225,0.9929208088924669,1.0104429896691525,0.0074494764718029405,0.003972937786397068,0.0019820549296489798,0.008215475893459612,0.42076039176370794,0.9953356881801483,1.00657248111767,0.9987590234631163,1.00532334828593,1.005934510701417,0.9993661952534758,1.012170555557797
2015-07-10,0.0020215401691305868,0.0058099916779885685,-0.001769195627745801,0.0015730002820784073,-0.21461725166308399,0.9911131365008232,1.0127888646786418,0.9971200471893439,1.0098720805412094,1.0118807167013104,0.999103319547634,1.011006214393263,0.026734387805655624,-0.015421858640016217,-0.0016927312810189887,0.01669180266630743,-0.21935873783319548,1.0109889807369365,1.021780376285694,0.9845781505349478,1.0060226331362716,1.004623618595622,0.9832089575330866,1.0155742618057437,0.01814917477855782,0.0060596603886062805,0.016782044582378308,0.00999312163391708,0.06209629267763117,1.0072963358423737,1.0133384113700405,0.9882266994280605,1.0014080736718893,1.004583781870096,0.9913606062873821,1.010774226560755
2015-07-13,0.0208475982520262,-0.0006662486317715599,0.010633819976441083,0.00852618337283051,0.10651540497451495,1.0124500084257486,1.0149054095122,0.9859710783727983,1.0006673810631304,1.0017566538153087,0.9870443535193973,1.0082943254050982,0.01930557381384257,0.025340188440514888,0.015421799822991744,0.02565784187803799,-0.32457276972349214,1.005038829792557,1.0115830312495264,0.9941952660262934,1.005711060860807,1.0007957860194718,0.9893362730524159,1.0141952167402628,0.030973611792640687,0.01252165579113318,0.02732093687478865,0.013034098089008017,0.12766392395359527,1.0256530668447545,1.0276295418917014,0.9739905983478081,1.0009015123869822,1.001024604466382,0.9741103808904287,1.0051874704223855
2015-07-14,0.0017563870574339724,0.010448846656318178,0.007452606792099914,0.008008643796148407,-0.18801702018929456,1.0037403336873854,1.014345568119201,0.9889034305549953,1.0030898120813336,1.0074528750668221,0.9932047881224941,0.9980234463402868,-0.0003977529836726168,0.00807825025800657,0.004850684954719409,0.005791687063114503,-0.23340451973311138,0.9965883822433169,1.0106366108550588,0.9973886062840683,1.0079974407603816,1.006050490665851,0.9954621471852995,1.0030241821264525,0.026621555746794145,0.026047136686188743,0.03425089427966754,0.02687826813230698,0.47024699750736465,1.0262272652905169,1.0350075619214083,0.9662648300537059,1.00009140592429,1.008463719244811,0.9743539625668813,1.0003842135846641
2015-07-15,0.00306889097534091,0.005060570864176661,-0.0015229824445760487,0.0026484731185352217,0.16386585840220635,1.001751270048664,1.0101254475320849,0.9954238595060861,1.0055029715677004,1.002840932536793,0.9927885046227781,1.001315317450621,0.009632923647684866,-0.0025389334045892165,0.006172281423745707,0.004318565627651871,0.05921348774399471,1.0087495900687276,1.0125019881504411,0.9887534385527732,1.001114822325268,1.0026021276758303,0.9902223792244644,1.0008756718095886,-0.0015683233158836352,0.024453223740086072,0.0011558176921571128,0.01843759957991331,-0.44989365309330787,1.0001606568255792,1.0174446057376598,0.9887503050394949,1.0059986642838996,1.0112152318789451,0.9938774319274136,0.9982712975863794
2015-07-16,0.019667799434439637,0.007224058668230171,0.01743290889005844,0.011886372448428828,-0.013439931504791613,1.0141273972960503,1.0156623316703675,0.9854358465372329,1.0008700696055683,1.0006429228331541,0.9852122025511055,1.0054632210441823,0.013325833803900622,0.01606732521253229,0.011167858453478452,0.014094474897927478,0.07647135741711542,1.0060278429305094,1.0095799675281942,0.9935442995009236,1.0030624216279649,1.0004669894945768,0.9909734955855659,1.0072542633135606,0.03503973853646536,0.00890856821892605,0.025025404910571147,0.014745132287429907,1.6719152751316821,1.026065252436804,1.0277522264328678,0.9732038345629647,1.0002124077450913,1.0014314078163629,0.9743899181733136,1.0087465062074248
2015-07-17,-0.0008572555433328244,0.011736629106130492,0.001927640435855027,0.006308428421599732,0.12162897718838139,1.0015037528672714,1.0112408231005408,0.9950833786182544,1.0062689348475906,1.003432000237621,0.9922779790090183,0.9976425366316952,0.008637549366986574,0.010490173446118689,0.008166746087782117,0.007538357267870666,0.2744793277088211,1.0041834000501455,1.0102096296743792,0.9958340278778394,1.0060011245196174,1.0,0.989893553402703,1.0044355934549594,0.1605242677325851,0.1484286770985439,0.16151409413225393,0.1415929391035622,1.3414843864689723,1.0368720752763774,1.045686825301296,0.962239888366878,1.0062015740446342,1.0022855418249959,0.9584949504706681,1.1192550126525957
2015-07-20,0.006434744221559541,0.0021480319683364613,0.007481632712637687,0.0038908119477905068,0.03952883045837563,1.0057877092011804,1.0148579341475132,0.9898154141447483,1.0045220263863044,1.0044757652891154,0.9897698303288933,1.0006433117192226,0.018901492964862543,0.014642071491528741,0.025844819033862043,0.018626752879818964,0.27587095767978553,1.008398916494335,1.0173680514572612,0.9849590134493539,1.0020658322782354,1.0068145214399433,0.9896266351177423,1.0104151009077236,-0.014726664552185631,0.015778088784202504,-0.008285106047270951,0.012418580652074018,-0.47506023341006187,1.0057338500607178,1.0243028119787367,0.9855878949860982,1.0095404522864642,1.008838323397392,0.9849024249465153,0.9796561340640288
2015-07-21,0.00767282995320695,0.002786832061656641,0.0042437794283891606,0.0008615273239789278,0.3966453272568793,1.010688328624354,1.0182874848792967,0.9883793993137574,1.006454372633716,1.0010575941846198,0.9830795419264932,0.9970163911210379,-0.009994923289308733,0.014354296707921765,-0.00037621785870822766,-0.0029075120693986545,0.3031602609159223,0.9841926533155044,1.0199508187431123,0.999473427126137,1.0194137403092878,1.0165965443131573,0.9967113370877152,1.0059057780766867,-0.001085891581695253,-0.006113070579392477,0.006159616076706342,0.0019754611161162394,-0.4237745056220035,1.010820951961983,1.0285802038493053,0.9735661330171839,1.0013908515595948,1.016155815198403,0.9879208363096956,0.9882206205554332
2015-07-22,-0.036801705725185374,-0.028644441100253437,-0.008451042543986875,-0.02753841714522265,0.38265013942812254,1.0022007546619858,1.0382743255096314,0.9682505504202508,1.0053096871619152,1.030522603462981,0.9925340328117568,0.9610831859727289,-0.04229427454611523,-0.08174622458231029,-0.05582286968642414,-0.06391948424832816,0.5041169205434335,1.0264776081112867,1.0287728682490036,0.9720318554882034,1.0,1.0022360547561675,0.9742053719418142,0.9330020624766068,-0.0003019837644906431,0.00866893074599906,0.008380376219508712,0.007183327021826891,0.16347862134312452,1.0018308977736814,1.029802683486066,0.9738447252241972,1.0028679113346288,1.024981110881803,0.9953179646144044,0.9978710164131372
2015-07-23,0.012516322729673401,-0.0037412941181195203,-0.014915983830366963,-0.0022125773092162015,-0.4263292782710423,1.0185553378417038,1.0250554569034773,0.9792342830634123,1.0037694454411152,1.00260244914978,0.9780958116924481,0.994070999495396,-0.0004794023609256959,0.0345107441319219,0.012669024862362877,0.025165723169846554,-0.5582569514580262,0.991759165520746,1.0162321990958443,0.9929970932780404,1.009115619797724,1.0154202030945252,0.9992009739486296,1.007825924264842,-0.026914348063410753,0.000574992846357647,-0.02211777679179272,-0.02731417729190999,-0.22909933066958488,0.9743070527048603,1.0353042206263838,0.9964438005405865,1.0316224723166638,1.0300334872482846,0.9949090003951587,0.9987463903038778
2015-07-24,-0.003687079497952661,0.014137179919627707,0.0019465892855776712,0.015520877174407977,-0.047173925856073606,1.0006534258200082,1.011353721974364,0.9911485351875354,1.0024017600913528,1.0082716821827309,0.9969525599949182,0.9956623290282508,-0.005273029443734756,-0.006972787567915639,-0.010622133321896543,-0.00927526729948458,-0.1732801301973549,0.9934567531373998,1.0148506562972583,0.9966597886425896,1.011460840609019,1.009959822198952,0.9951807351476217,1.0012785835063822,-0.03216000081955428,-0.021579751468451813,-0.023296112237063515,-0.02882998097021372,0.19695619160806843,0.9637712818256023,1.0412035354153086,0.99819485023825,1.0393240071014207,1.0394669701327846,0.998332155795234,1.0042216627861502
2015-07-27,-0.012842789122681997,0.0006534796132131593,-0.006692549696121097,-0.012008664053916762,0.22788341395222256,0.9871571578096464,1.0167955430173083,0.9984785981878321,1.0152485884355575,1.0145534701128764,0.997794961907702,1.0000000537580782,-0.013895650364497247,-0.01779451395737741,-0.016939736265612737,-0.014366455558911029,0.05438982218711974,0.9974002786225957,1.0122010958914038,0.9957931860699515,1.0079429542211975,1.006842094894955,0.9947055965280007,0.988674628201736,0.005933785691516036,-0.04018538257383464,-0.021398654235667558,-0.003244800603019349,-0.26210111150950166,1.010080568128222,1.0222401464155215,0.9790319750172513,1.0008057894871123,1.011223392949506,0.9892229301454792,0.9958946023044574
2015-07-28,-0.00022040765326769574,-0.007836176678628237,-0.008041645116968255,-0.010165663736274921,-0.13532268383482693,0.9947344960766702,1.0189774158684248,0.9986854171911458,1.0176378856749135,1.0066166571691868,0.987869447833931,1.0050718018626683,0.004968772275540934,0.0023561334746324825,0.0024271390849543995,0.0035212556187864674,-0.24378085951119655,1.0,1.011097515923987,0.9957226503669818,1.006772698335304,1.0042957239462633,0.9932728625373903,1.004968772275541,0.001179732244093623,0.01904999852824929,-0.002317467299561171,0.004528677188175845,-0.3543769156014054,0.9923675915844101,1.0152732933007698,1.0,1.0152732933007698,1.007691110109112,0.9925318796015925,1.0088799158037942
2015-07-29,0.020952755217884977,-0.003949168089947719,0.024978013511992136,0.01049329362330309,0.1927530448106407,1.0196035101263403,1.0335837497598959,0.9705002717095258,1.0030933099765293,1.0105853932615751,0.9777489182626341,1.0013233036941755,-0.0031612407409171706,-0.0018644047803970665,-0.0033091621117747883,-0.002285113701551378,0.10094562155505526,0.9987007416960871,1.0100597316651954,0.9971660042581288,1.0071972266866207,1.0041466960329195,0.9941458554906177,0.9981355952196029,0.0062578496564025254,-0.006368352196381988,0.0008373333455031773,-0.0010590294901123842,-0.0881143981937127,1.004977730916428,1.0172006609813904,0.9928003429710214,1.009877165092674,1.0022628731015102,0.9853148071438842,1.001273778214774
2015-07-30,0.012745683096972549,0.018942606366992187,0.013253532813147118,0.01480334927508098,-0.02852544455000383,1.0134025674249416,1.032005251707727,0.9759493002606066,1.0071848032694273,1.011092159682508,0.9797354790679478,0.9993518031737001,-0.005040761004100114,-0.006739503871357799,-0.007530107861747126,-0.004579748214051382,-0.0914143365476322,1.000408788847961,1.0070659815694738,0.9979603491831407,1.0050119186175344,1.001634362537822,0.9946064914007056,0.994552676952852,0.0010444639222122465,0.001908454875071408,0.0029368065558728063,-0.0009635092901836284,-0.06405942479842552,1.004111093188089,1.0211718911552012,0.9917823846163962,1.0127802933131405,1.004157518977153,0.983338385706249,0.9969459263156428
2015-07-31,-0.003839546844507935,0.02226556433196558,-0.0006329159152063113,0.01241023352924464,-0.21560715874895353,0.9875237863995437,1.0187096544491347,0.9983112092429545,1.016989267000588,1.0143468556316817,0.9957173284866803,1.0087457809876532,-0.00874405989699123,0.0022889774687333553,0.0005710095078017563,-0.006573053422052166,0.2752651784360196,0.9893964482989965,1.0143081273272776,0.9996738346728113,1.0139772951850579,1.0110469604631327,0.9967848361101688,1.0018794203346992,-0.011033985001375202,0.0021904711595961412,-0.003636532263285641,0.005546123271810144,0.15730565730565726,0.9908612933598724,1.0118465409782347,0.9975825966244108,1.0094004997344959,1.0116686039644778,0.9998241462449583,0.9980872414999471
2015-08-03,0.0023554335357098832,-0.006555365542186609,-0.007810867853579095,-0.0010752921542798166,-0.22677114882297322,0.996381477850112,1.0118406722933657,0.9995744583454538,1.0114100919395408,1.004058932303672,0.9923093227987603,1.0059956510818406,-0.023577966675852213,-0.00897231226247841,-0.0005708313139903831,-0.028037496342562807,0.631712720065291,0.9748148349086934,1.0429714363173084,0.9912702969936502,1.033866605434152,1.034869952450914,0.9922323051386714,1.0016487217447865,0.00895131307372976,-0.009566261086342398,0.0002307501628682207,-0.00025568898664884987,-0.2353906570541,1.0093868612613268,1.0123388686318289,0.9878115233800072,1.0,1.0029245549786663,0.9907004324886922,0.9995685022221779
2015-08-04,0.01559515693276925,-0.004895485987962522,0.015106572226192938,0.004951757520514244,0.38456596437853086,1.016898415305398,1.0220650979555088,0.9798784509978098,1.0014995650035687,1.0035758974688995,0.9819099580607985,0.9987183986590861,-0.032083910416136674,-0.03358039160646431,-0.03973254911800117,-0.03633434270644942,0.7740168057619756,0.976324315937248,1.0392935712869067,0.997621080827895,1.0368211758847268,1.0266922328583863,0.9878750924891059,0.9913878757128844,-0.0031051703575964984,0.004925262268602015,0.00277064674299643,0.0029103672472772235,0.14288999616711373,1.0013207756652394,1.0121978345954408,0.9899339968005842,1.0020090479539614,1.0088359120000103,0.9966785913973286,0.9955798919483165
2015-08-05,0.0008415720684691319,0.026310310716681995,0.014672151062897543,0.018423479431622036,-0.19291759345465653,0.9916632406211358,1.018300355808378,0.9911175313668428,1.0092553348387774,1.01744426196755,0.9991592914252215,1.0092554922592316,0.00662948178285383,-0.038068469376232206,-0.0022089450558729906,-0.010154524695721978,-0.19998614451911012,1.0216910548369416,1.04763607528967,0.9617676651922394,1.0075825021025073,1.0176776506807053,0.9714037867580291,0.9852581923050197,0.023091010212258345,0.009404574293542689,0.020557439904722363,0.009567015328153738,0.565698571332752,1.0148976040046715,1.0232168989951145,0.9791157905942921,1.0018478230090415,1.0063376428467226,0.9835037359479023,1.0080731358269608
2015-08-06,-0.020176862617788283,-0.0056276158428688605,-0.013220655964620076,-0.02545248729553895,0.015144827279235384,0.977153632917536,1.031081341890726,0.9987439528424525,1.029786255102044,1.0246675579628206,0.9937795558242336,1.002731918886394,0.002176209423830233,0.031385086416353625,-0.003513813329931059,0.022627755438089148,-0.46730827709676315,0.9927567133013431,1.020855215528719,0.9954506542549624,1.0162109921976539,1.0118996159060654,0.9912273557636522,1.0094882220349468,-0.0017087506187939416,0.016820834769518456,-0.0038296179022003773,-0.0014373722732107241,-0.32630767253566384,0.9964030657627786,1.020765589396535,0.9994127043122257,1.0201660981676541,1.0041996810203548,0.9837710944135825,1.0018949998081168
2015-08-07,0.0025739731827778556,-0.027667235566048998,-0.020724425205262187,-0.0015110637599511367,-0.2998026892721426,1.0075447789054393,1.011240823100541,0.99166311672028,1.0028102263906638,1.0008557359733368,0.9897303521673871,0.995066417069759,0.0033873792674068426,-0.011985942175500086,-0.0021460127877008794,0.003329713568313908,-0.2690320019658621,1.008203829612411,1.0152838427947597,0.9856344243531587,1.0006987059480759,1.0063192813205246,0.991170388913549,0.9952227414699905,-0.011483158682768835,-0.007395318363596859,-0.004182127710592676,-0.0040173737762002615,-0.1072745771334096,0.9922995825718101,1.0205967359019885,0.9961879142684331,1.0167061336473728,1.011616542996737,0.9912010370116311,0.9961879040150609
2015-08-10,0.012623159577501042,0.012071732635277721,0.01517762476285478,0.012538005482902292,0.204399102436988,1.0080937393384495,1.0138770607122425,0.9886291662151657,1.002348433176627,1.0033805164002154,0.989647123188039,1.0044930546260746,0.03635746239060356,0.01701872947695282,0.03217210529501058,0.017729326512542887,0.42102486656460747,1.0273749461496862,1.0296919172806802,0.971164270805297,1.0,1.002255234215782,0.9733544736979621,1.0087431723681615,-0.0024712485486028113,-0.0011714774871591782,0.0011825991643212852,0.002443972798832572,0.28869577605242536,0.9910083075905303,1.0193125206749363,0.9938455815996234,1.0130392449419603,1.0153219928763586,0.9960850791904967,1.0065796056510568
2015-08-11,-0.019438043403596117,-0.0027689396795215204,-0.011581463169940798,-0.020068301938236832,0.26679058401466205,0.991243061723953,1.0226578881537447,0.9974435676311144,1.0200435324261723,1.0114199263313817,0.9890110251409183,0.9892245347886998,-0.0520379984402537,0.010984411313247122,-0.015084447763610953,-0.027460592821816343,0.7666965111115964,0.9633307886906998,1.0427953621791268,0.996869159370227,1.0395305360906777,1.0413252491821878,0.9985902190877922,0.9840461995906497,0.04268382698889939,0.04647520812771111,0.048893391753878745,0.03646899219253186,1.7797921733362814,0.9874178831097375,1.0315312615443173,0.9915543085958488,1.022819266835579,1.0213686078797586,0.9901479925588063,1.0559701670635226
2015-08-12,0.00711045496332674,-0.013455929590197147,-0.0008522100238841368,-0.004139606287449582,0.032287412697435514,1.011907405674608,1.026033744590699,0.9848613459260092,1.0105009746630988,1.0034231887391187,0.9779631459776207,0.9952594963883249,0.015419815725657315,-0.0448179603932739,-0.023354267078837032,-0.032648102122718625,0.042589418516977284,1.0240824590231066,1.052814020437703,0.9749610168472,1.0264526279169317,1.0015619603307226,0.9513189802642708,0.9915410685720437,-0.0018463847816173606,-0.00914529766362393,-0.014668864976570939,-0.003026417226093092,-0.4160701503221188,0.9946914794200336,1.019485256491606,0.9971127617628053,1.0165417596768072,1.008247903264147,0.9889774244836745,1.0034806127025113
